Date,City,Humidity,AcresBurned
20200102,Ontario,52.08,92.55
20200102,Orange,33.8,60.65
20200102,Orange Cove,42.21,46.39
20200102,Orinda,56.53,67.28
20200102,Orland,38.54,106.91
20200102,Oroville,33.57,32.75
20200102,Oxnard,21.23,53.3
20200102,Pacific Grove,51.99,65.25
20200102,Pacifica,29.06,115.99
20200102,Palm Desert,45.92,129.21
20200102,Palm Springs,28.28,128.45
20200102,Palmdale,32.76,80.21
20200102,Palo Alto,23.06,112.98
20200102,Palos Verdes Estates,21.94,80.79
20200102,Paradise,30.39,116.25
20200102,Paramount,38.71,104.34
20200102,Parlier,12.4,113.49
20200102,Pasadena,17.25,89.13
20200102,Paso Robles,47.38,58.12
20200102,Patterson,49.98,41.76
20200102,Perris,27.66,77.08
20200102,Petaluma,25.22,125.83
20200102,Pico Rivera,56.64,88.83
20200102,Piedmont,26.76,52.32
20200102,Pinole,7.3,119.04
20200102,Pismo Beach,32.01,89.04
20200102,Pittsburg,36.74,48.7
20200102,Placentia,4.43,47.79
20200102,Placerville,13.47,95.81
20200102,Pleasant Hill,16.22,108.53
20200102,Pleasanton,1.51,81.9
20200102,Plymouth,32.31,65.68
20200102,Point Arena,17.63,44.29
20200102,Pomona,54.7,116.27
20200102,Port Hueneme,21.13,32.53
20200102,Porterville,14.2,31.53
20200102,Portola,11.43,104.48
20200102,Portola Valley,42.39,124.01
20200102,Poway,19.06,124.0
20200102,Rancho Cordova,39.44,89.48
20200102,Rancho Cucamonga,5.72,86.17
20200102,Rancho Mirage,44.32,112.18
20200102,Rancho Palos Verdes,52.75,122.74
20200102,Rancho Santa Margarita,13.4,73.48
20200102,Red Bluff,6.65,50.56
20200102,Redding,57.22,123.58
20200102,Redlands,35.71,116.88
20200102,Redondo Beach,24.75,81.56
20200102,Redwood City,53.05,44.1
20200102,Reedley,26.89,82.81
20200102,Rialto,45.24,43.78
20200102,Richmond,20.2,110.13
20200102,Ridgecrest,46.28,82.7
20200102,Rio Dell,16.79,35.9
20200102,Rio Vista,30.47,95.99
20200102,Ripon,23.34,91.61
20200102,Riverbank,43.29,43.49
20200102,Riverside,59.65,56.51
20200102,Rocklin,54.87,55.46
20200102,Rohnert Park,14.24,84.98
20200102,Rolling Hills,52.52,37.77
20200102,Rolling Hills Estates,59.14,114.96
20200102,Rosemead,0.87,99.52
20200102,Roseville,26.21,57.06
20200102,Ross,50.63,124.85
20200102,Sacramento,42.47,39.29
20200102,St. Helena,54.09,67.56
20200102,Salinas,25.62,125.74
20200102,San Anselmo,35.88,66.95
20200102,San Bernardino,48.04,116.48
20200102,San Bruno,9.41,88.47
20200102,San Carlos,17.75,120.72
20200102,San Clemente,41.6,52.91
20200102,San Diego,55.63,97.22
20200102,San Dimas,39.33,105.55
20200102,San Fernando,15.59,100.82
20200102,San Francisco,37.45,96.63
20200102,San Gabriel,40.76,124.36
20200102,San Jacinto,1.1,120.19
20200102,San Joaquin,43.74,59.11
20200102,San Jose,49.75,31.91
20200102,San Juan Bautista,48.36,96.08
20200102,San Juan Capistrano,10.39,120.88
20200102,San Leandro,33.23,90.65
20200102,San Luis Obispo,6.67,80.49
20200102,San Marcos,30.56,103.46
20200102,San Marino,18.4,46.4
20200102,San Mateo,8.42,115.92
20200102,San Pablo,58.68,55.35
20200102,San Rafael,32.76,77.17
20200102,San Ramon,42.94,117.67
20200102,Sand City,3.58,60.25
20200102,Sanger,57.72,68.63
20200102,Santa Ana,27.52,30.99
20200102,Santa Barbara,41.14,79.03
20200102,Santa Clara,9.9,78.66
20200102,Santa Clarita,18.46,80.19
20200102,Santa Cruz,30.93,90.3
20200102,Santa Fe Springs,5.57,33.73
20200102,Santa Maria,26.97,96.21
20200102,Santa Monica,32.03,32.25
20200102,Santa Paula,21.95,39.31
20200102,Santa Rosa,31.96,119.04
20200102,Santee,13.69,52.66
20200102,Saratoga,53.5,104.83
20200102,Sausalito,55.89,53.8
20200102,Scotts Valley,8.55,102.86
20200102,Seal Beach,20.83,76.51
20200102,Seaside,27.58,51.98
20200102,Sebastopol,46.45,58.8
20200102,Selma,29.59,91.56
20200102,Shafter,45.27,72.89
20200102,Shasta Lake,59.15,124.05
20200102,Sierra Madre,28.33,47.98
20200102,Signal Hill,9.0,110.25
20200102,Simi Valley,44.43,74.91
20200102,Solana Beach,41.12,42.64
20200102,Soledad,9.83,37.31
20200102,Solvang,9.69,45.61
20200102,Sonoma,13.61,33.42
20200102,Sonora,45.8,73.48
20200102,South El Monte,45.66,122.42
20200102,South Gate,30.06,123.12
20200102,South Lake Tahoe,16.33,119.05
20200102,South Pasadena,45.97,43.26
20200102,South San Francisco,19.71,70.09
20200102,Stanton,23.42,55.94
20200102,Stockton,31.97,52.83
20200102,Suisun City,54.25,59.31
20200102,Sunnyvale,39.21,112.52
20200102,Susanville,8.99,70.84
20200102,Sutter Creek,46.11,72.78
20200102,Taft,15.97,68.79
20200102,Tehachapi,32.66,108.33
20200102,Tehama,31.36,64.1
20200102,Temecula,24.51,57.07
20200102,Temple City,38.75,101.67
20200102,Thousand Oaks,20.62,102.99
20200102,Tiburon,52.84,87.31
20200102,Torrance,20.32,117.04
20200102,Tracy,38.17,56.87
20200102,Trinidad,58.15,55.01
20200102,Truckee,0.86,65.36
20200102,Tulare,33.29,98.06
20200102,Tulelake,46.42,66.7
20200102,Turlock,3.33,80.43
20200102,Tustin,21.84,46.92
20200102,Twentynine Palms,7.62,53.08
20200102,Ukiah,34.97,84.68
20200102,Union City,8.63,48.06
20200102,Upland,24.38,100.84
20200102,Vacaville,5.08,62.99
20200102,Vallejo,17.84,116.03
20200102,Ventura,18.56,44.03
20200102,Vernon,27.65,32.36
20200102,Victorville,43.26,54.43
20200102,Villa Park,36.33,72.92
20200102,Visalia,18.29,96.16
20200102,Vista,30.13,55.61
20200102,Walnut,22.17,66.18
20200102,Walnut Creek,20.21,44.07
20200102,Wasco,19.53,121.6
20200102,Waterford,41.64,71.74
20200102,Watsonville,58.77,79.22
20200102,Weed,8.97,88.72
20200102,West Covina,39.54,84.62
20200102,West Hollywood,17.4,31.62
20200102,West Sacramento,55.1,110.81
20200102,Westlake Village,47.77,76.52
20200102,Westminster,55.89,113.72
20200102,Westmorland,31.46,102.9
20200102,Wheatland,17.08,35.63
20200102,Whittier,17.19,38.01
20200102,Wildomar,13.21,60.84
20200102,Williams,41.14,94.43
20200102,Willits,36.24,70.45
20200102,Willows,27.92,73.8
20200102,Windsor,45.17,66.88
20200102,Winters,53.04,118.89
20200102,Woodlake,6.97,63.88
20200102,Woodland,56.4,72.36
20200102,Woodside,56.79,67.69
20200102,Yorba Linda,42.61,85.64
20200102,Yountville,20.9,92.08
20200102,Yreka,16.1,119.7
20200102,Yuba City,49.59,75.55
20200102,Yucaipa,12.93,89.86
20200102,Yucca Valley,3.46,73.02
20200103,Adelanto,44.45,129.27
20200103,Agoura Hills,14.53,118.0
20200103,Alameda,29.29,120.79
20200103,Albany,13.51,61.38
20200103,Alhambra,52.74,88.43
20200103,Aliso Viejo,6.7,41.6
20200103,Alturas,22.21,57.41
20200103,Amador City,40.04,92.94
20200103,American Canyon,53.19,54.81
20200103,Anaheim,59.29,92.56
20200103,Anderson,22.02,53.16
20200103,Angels Camp,31.33,61.46
20200103,Antioch,10.52,64.98
20200103,Apple Valley,30.31,109.72
20200103,Arcadia,34.59,75.6
20200103,Arcata,39.38,78.63
20200103,Arroyo Grande,0.96,54.73
20200103,Artesia,23.99,80.98
20200103,Arvin,34.91,87.61
20200103,Atascadero,47.07,86.08
20200103,Atherton,32.42,104.79
20200103,Atwater,59.2,123.0
20200103,Auburn,42.67,113.29
20200103,Avalon,14.22,120.65
20200103,Avenal,19.05,35.7
20200103,Azusa,5.72,69.43
20200103,Bakersfield,43.63,99.56
20200103,Baldwin Park,28.02,87.52
20200103,Banning,48.02,33.15
20200103,Barstow,33.29,59.29
20200103,Beaumont,41.24,74.95
20200103,Bell,2.29,62.29
20200103,Bell Gardens,12.86,55.91
20200103,Bellflower,43.7,103.42
20200103,Belmont,42.85,78.63
20200103,Belvedere,16.15,118.03
20200103,Benicia,56.93,127.06
20200103,Berkeley,12.48,31.7
20200103,Beverly Hills,33.22,125.24
20200103,Big Bear Lake,49.15,120.12
20200103,Biggs,27.44,37.11
20200103,Bishop,24.75,95.97
20200103,Blue Lake,55.49,113.73
20200103,Blythe,23.18,108.96
20200103,Bradbury,27.15,47.59
20200103,Brawley,32.11,55.4
20200103,Brea,36.53,61.64
20200103,Brentwood,26.72,60.78
20200103,Brisbane,26.67,47.41
20200103,Buellton,23.09,114.35
20200103,Buena Park,57.44,85.22
20200103,Burbank,0.05,105.04
20200103,Burlingame,32.8,77.4
20200103,Calabasas,43.85,48.8
20200103,Calexico,57.12,46.24
20200103,California City,38.91,78.3
20200103,Calimesa,24.23,123.91
20200103,Calipatria,26.46,106.92
20200103,Calistoga,21.28,123.49
20200103,Camarillo,45.16,39.52
20200103,Campbell,46.55,39.59
20200103,Canyon Lake,51.94,84.57
20200103,Capitola,17.36,110.06
20200103,Carlsbad,13.61,81.62
20200103,CarmelbytheSea,48.77,38.45
20200103,Carpinteria,20.35,72.18
20200103,Carson,12.18,36.95
20200103,Cathedral City,6.76,80.13
20200103,Ceres,24.21,42.2
20200103,Cerritos,25.28,115.75
20200103,Chico,2.94,59.82
20200103,Chino,17.94,37.87
20200103,Chino Hills,40.38,32.74
20200103,Chowchilla,46.02,70.96
20200103,Chula Vista,39.81,55.91
20200103,Citrus Heights,37.71,66.08
20200103,Claremont,19.83,109.26
20200103,Clayton,47.31,78.09
20200103,Clearlake,29.4,63.48
20200103,Cloverdale,58.42,48.39
20200103,Clovis,5.29,72.22
20200103,Coachella,53.28,89.18
20200103,Coalinga,51.28,102.42
20200103,Colfax,55.37,36.81
20200103,Colma,1.29,102.81
20200103,Colton,35.0,92.47
20200103,Colusa,10.94,43.6
20200103,Commerce,35.49,87.72
20200103,Compton,40.86,98.1
20200103,Concord,33.85,40.63
20200103,Corcoran,30.92,115.4
20200103,Corning,8.66,59.1
20200103,Corona,41.77,126.07
20200103,Coronado,10.07,119.85
20200103,Corte Madera,45.91,105.38
20200103,Costa Mesa,42.08,87.5
20200103,Cotati,26.09,56.86
20200103,Covina,45.81,105.35
20200103,Crescent City,46.03,49.5
20200103,Cudahy,38.39,128.05
20200103,Culver City,36.14,37.76
20200103,Cupertino,13.93,124.05
20200103,Cypress,30.02,124.95
20200103,Daly City,4.18,89.6
20200103,Dana Point,5.72,75.06
20200103,Danville,45.99,44.57
20200103,Davis,39.31,97.85
20200103,Del Mar,24.19,89.34
20200103,Del Rey Oaks,21.98,96.52
20200103,Delano,51.92,87.01
20200103,Desert Hot Springs,4.0,124.71
20200103,Diamond Bar,28.31,92.87
20200103,Dinuba,24.5,34.43
20200103,Dixon,52.27,59.79
20200103,Dorris,54.04,54.85
20200103,Dos Palos,38.55,123.79
20200103,Downey,30.87,92.42
20200103,Duarte,58.47,30.62
20200103,Dublin,17.16,58.52
20200103,Dunsmuir,17.42,85.76
20200103,East Palo Alto,55.8,53.61
20200103,Eastvale,28.95,110.95
20200103,El Cajon,56.39,103.59
20200103,El Centro,42.35,53.24
20200103,El Cerrito,36.58,55.51
20200103,El Monte,9.89,37.99
20200103,El Segundo,45.28,35.72
20200103,Elk Grove,27.99,83.26
20200103,Emeryville,30.91,85.24
20200103,Encinitas,22.71,34.26
20200103,Escalon,28.58,36.37
20200103,Escondido,34.99,31.82
20200103,Etna,37.1,126.26
20200103,Eureka,7.72,92.84
20200103,Exeter,14.83,67.39
20200103,Fairfax,55.01,35.29
20200103,Fairfield,49.67,95.08
20200103,Farmersville,38.42,35.3
20200103,Ferndale,23.16,69.77
20200103,Fillmore,46.26,73.1
20200103,Firebaugh,54.25,37.15
20200103,Folsom,5.99,64.83
20200103,Fontana,33.35,35.92
20200103,Fort Bragg,21.37,129.73
20200103,Fort Jones,38.96,80.85
20200103,Fortuna,18.98,95.21
20200103,Foster City,29.56,106.26
20200103,Fountain Valley,0.29,59.33
20200103,Fowler,1.58,37.88
20200103,Fremont,16.84,60.86
20200103,Fresno,14.52,127.99
20200103,Fullerton,51.44,84.41
20200103,Galt,40.98,47.97
20200103,Garden Grove,27.62,67.77
20200103,Gardena,52.9,99.94
20200103,Gilroy,58.93,54.26
20200103,Glendale,45.1,106.51
20200103,Glendora,49.01,31.51
20200103,Goleta,5.78,32.41
20200103,Gonzales,19.14,95.32
20200103,Grand Terrace,54.65,77.92
20200103,Grass Valley,13.96,52.83
20200103,Greenfield,12.36,113.82
20200103,Gridley,51.09,42.63
20200103,Grover Beach,18.24,56.08
20200103,Guadalupe,36.02,61.54
20200103,Gustine,15.08,111.39
20200103,Half Moon Bay,25.45,64.38
20200103,Hanford,20.7,114.98
20200103,Hawaiian Gardens,51.94,88.43
20200103,Hawthorne,40.63,42.72
20200103,Hayward,9.03,30.06
20200103,Healdsburg,35.61,62.99
20200103,Hemet,39.36,122.96
20200103,Hercules,57.43,35.99
20200103,Hermosa Beach,48.71,55.99
20200103,Hesperia,44.06,85.37
20200103,Hidden Hills,23.01,36.98
20200103,Highland,11.36,69.65
20200103,Hillsborough,56.93,58.69
20200103,Hollister,57.0,66.48
20200103,Holtville,56.45,72.84
20200103,Hughson,32.86,40.75
20200103,Huntington Beach,37.96,113.51
20200103,Huntington Park,28.49,112.83
20200103,Huron,31.56,48.93
20200103,Imperial,57.18,94.75
20200103,Imperial Beach,11.21,55.5
20200103,Indian Wells,15.77,35.32
20200103,Indio,54.8,95.39
20200103,City of Industry,18.84,42.27
20200103,Inglewood,27.24,70.65
20200103,Ione,32.03,70.77
20200103,Irvine,4.46,127.16
20200103,Irwindale,18.78,107.09
20200103,Isleton,40.33,118.35
20200103,Jackson,29.08,74.14
20200103,Jurupa Valley,41.02,116.58
20200103,Kerman,3.46,83.15
20200103,King City,18.13,119.23
20200103,Kingsburg,23.53,53.44
20200103,La Ca�ada Flintridge,51.57,51.92
20200103,La Habra,43.17,75.8
20200103,La Habra Heights,54.18,125.96
20200103,La Mesa,6.07,48.99
20200103,La Mirada,46.75,56.18
20200103,La Palma,42.57,82.26
20200103,La Puente,56.38,70.15
20200103,La Quinta,37.75,40.62
20200103,La Verne,3.68,100.56
20200103,Lafayette,45.79,53.81
20200103,Laguna Beach,20.93,125.48
20200103,Laguna Hills,46.42,74.79
20200103,Laguna Niguel,11.84,87.39
20200103,Laguna Woods,48.19,97.86
20200103,Lake Elsinore,50.93,107.05
20200103,Lake Forest,19.72,107.94
20200103,Lakeport,56.55,64.33
20200103,Lakewood,43.52,99.05
20200103,Lancaster,7.16,97.49
20200103,Larkspur,23.8,37.11
20200103,Lathrop,15.24,32.04
20200103,Lawndale,34.79,68.83
20200103,Lemon Grove,41.84,57.0
20200103,Lemoore,45.78,56.2
20200103,Lincoln,30.0,95.74
20200103,Lindsay,34.07,70.99
20200103,Live Oak,29.99,33.08
20200103,Livermore,14.27,49.16
20200103,Livingston,47.02,89.1
20200103,Lodi,29.93,48.0
20200103,Loma Linda,44.4,70.41
20200103,Lomita,18.72,63.11
20200103,Lompoc,40.22,119.88
20200103,Long Beach,47.92,68.96
20200103,Loomis,33.4,73.95
20200103,Los Alamitos,49.23,80.51
20200103,Los Altos,28.63,92.74
20200103,Los Altos Hills,48.36,116.54
20200103,Los Angeles,31.67,94.0
20200103,Los Banos,32.72,94.93
20200103,Los Gatos,58.05,89.61
20200103,Loyalton,33.75,49.82
20200103,Lynwood,10.46,33.08
20200103,Madera,21.11,31.29
20200103,Malibu,43.37,97.6
20200103,Mammoth Lakes,31.78,81.31
20200103,Manhattan Beach,49.61,94.59
20200103,Manteca,54.64,71.44
20200103,Maricopa,19.57,73.49
20200103,Marina,8.63,71.21
20200103,Martinez,10.91,51.98
20200103,Marysville,30.92,35.36
20200103,Maywood,14.87,67.0
20200103,McFarland,35.77,40.78
20200103,Mendota,36.64,39.92
20200103,Menifee,3.07,47.62
20200103,Menlo Park,40.71,43.82
20200103,Merced,46.21,111.31
20200103,Mill Valley,51.46,35.94
20200103,Millbrae,3.54,53.26
20200103,Milpitas,30.16,40.87
20200103,Mission Viejo,40.37,34.21
20200103,Modesto,52.59,123.8
20200103,Monrovia,16.9,121.04
20200103,Montague,8.7,30.44
20200103,Montclair,45.43,46.12
20200103,Monte Sereno,21.75,98.08
20200103,Montebello,26.72,105.83
20200103,Monterey,33.01,65.92
20200103,Monterey Park,32.55,101.45
20200103,Moorpark,52.14,49.86
20200103,Moraga,4.61,103.75
20200103,Moreno Valley,42.08,94.46
20200103,Morgan Hill,23.15,96.68
20200103,Morro Bay,39.35,111.53
20200103,Mount Shasta,18.95,54.76
20200103,Mountain View,13.18,52.53
20200103,Murrieta,10.45,61.5
20200103,Napa,17.49,30.18
20200103,National City,29.52,58.99
20200103,Needles,27.46,117.88
20200103,Nevada City,5.47,57.17
20200103,Newark,31.91,89.28
20200103,Newman,58.32,118.23
20200103,Newport Beach,49.09,33.03
20200103,Norco,40.75,102.17
20200103,Norwalk,48.5,126.08
20200103,Novato,21.03,30.87
20200103,Oakdale,15.13,58.65
20200103,Oakland,31.04,110.47
20200103,Oakley,15.02,52.27
20200103,Oceanside,17.06,120.27
20200103,Ojai,48.94,83.49
20200103,Ontario,55.99,112.9
20200103,Orange,10.0,47.75
20200103,Orange Cove,15.78,100.81
20200103,Orinda,59.29,53.21
20200103,Orland,28.63,63.5
20200103,Oroville,2.49,41.33
20200103,Oxnard,59.02,86.26
20200103,Pacific Grove,25.07,86.01
20200103,Pacifica,11.81,49.25
20200103,Palm Desert,48.19,61.98
20200103,Palm Springs,32.53,106.24
20200103,Palmdale,50.94,60.8
20200103,Palo Alto,45.8,125.95
20200103,Palos Verdes Estates,19.47,77.99
20200103,Paradise,50.34,120.92
20200103,Paramount,38.11,34.46
20200103,Parlier,51.55,37.21
20200103,Pasadena,17.22,116.95
20200103,Paso Robles,14.69,105.05
20200103,Patterson,55.42,115.36
20200103,Perris,14.1,62.59
20200103,Petaluma,25.1,81.76
20200103,Pico Rivera,10.44,87.93
20200103,Piedmont,18.74,58.43
20200103,Pinole,24.14,52.11
20200103,Pismo Beach,36.66,53.44
20200103,Pittsburg,4.53,73.12
20200103,Placentia,53.26,41.98
20200103,Placerville,16.7,126.11
20200103,Pleasant Hill,50.93,48.68
20200103,Pleasanton,44.81,52.85
20200103,Plymouth,38.98,45.95
20200103,Point Arena,13.8,109.95
20200103,Pomona,51.84,122.38
20200103,Port Hueneme,50.66,72.99
20200103,Porterville,3.25,102.84
20200103,Portola,46.15,117.25
20200103,Portola Valley,11.7,46.05
20200103,Poway,0.17,76.35
20200103,Rancho Cordova,29.61,39.23
20200103,Rancho Cucamonga,14.3,89.48
20200103,Rancho Mirage,20.05,56.39
20200103,Rancho Palos Verdes,59.69,38.46
20200103,Rancho Santa Margarita,41.15,106.38
20200103,Red Bluff,45.79,107.14
20200103,Redding,13.52,126.87
20200103,Redlands,18.13,114.94
20200103,Redondo Beach,25.33,108.4
20200103,Redwood City,7.87,77.93
20200103,Reedley,37.71,112.07
20200103,Rialto,45.29,54.88
20200103,Richmond,33.27,120.08
20200103,Ridgecrest,26.36,67.15
20200103,Rio Dell,16.04,50.31
20200103,Rio Vista,32.92,83.21
20200103,Ripon,48.99,82.54
20200103,Riverbank,36.01,42.42
20200103,Riverside,0.25,61.12
20200103,Rocklin,38.57,92.22
20200103,Rohnert Park,28.3,98.28
20200103,Rolling Hills,38.75,33.93
20200103,Rolling Hills Estates,42.98,42.63
20200103,Rosemead,48.24,90.17
20200103,Roseville,38.91,66.47
20200103,Ross,37.32,82.66
20200103,Sacramento,2.32,56.72
20200103,St. Helena,6.26,59.2
20200103,Salinas,28.74,49.54
20200103,San Anselmo,27.63,79.3
20200103,San Bernardino,48.93,57.34
20200103,San Bruno,0.35,36.55
20200103,San Carlos,8.12,44.89
20200103,San Clemente,4.86,70.65
20200103,San Diego,52.27,94.66
20200103,San Dimas,50.0,83.47
20200103,San Fernando,45.67,64.85
20200103,San Francisco,3.24,100.7
20200103,San Gabriel,1.28,46.0
20200103,San Jacinto,21.3,117.0
20200103,San Joaquin,44.64,58.42
20200103,San Jose,46.02,48.01
20200103,San Juan Bautista,49.14,55.07
20200103,San Juan Capistrano,52.52,66.72
20200103,San Leandro,41.09,55.22
20200103,San Luis Obispo,31.43,56.55
20200103,San Marcos,29.73,66.6
20200103,San Marino,44.13,93.07
20200103,San Mateo,27.97,75.67
20200103,San Pablo,8.99,116.02
20200103,San Rafael,4.79,106.36
20200103,San Ramon,23.27,101.65
20200103,Sand City,6.38,41.84
20200103,Sanger,21.45,128.79
20200103,Santa Ana,7.98,76.4
20200103,Santa Barbara,18.99,91.03
20200103,Santa Clara,19.86,65.49
20200103,Santa Clarita,31.96,75.29
20200103,Santa Cruz,15.98,115.54
20200103,Santa Fe Springs,8.22,122.44
20200103,Santa Maria,13.34,57.36
20200103,Santa Monica,36.24,64.54
20200103,Santa Paula,6.45,96.71
20200103,Santa Rosa,47.79,44.34
20200103,Santee,11.58,54.14
20200103,Saratoga,15.32,103.36
20200103,Sausalito,27.93,82.44
20200103,Scotts Valley,7.64,129.83
20200103,Seal Beach,29.45,83.55
20200103,Seaside,2.76,101.22
20200103,Sebastopol,55.81,124.42
20200103,Selma,25.57,111.7
20200103,Shafter,28.41,104.72
20200103,Shasta Lake,27.62,104.72
20200103,Sierra Madre,30.46,54.92
20200103,Signal Hill,29.44,88.53
20200103,Simi Valley,28.76,127.62
20200103,Solana Beach,14.51,122.59
20200103,Soledad,9.98,58.18
20200103,Solvang,5.45,105.13
20200103,Sonoma,13.84,84.66
20200103,Sonora,13.84,122.72
20200103,South El Monte,49.59,116.7
20200103,South Gate,34.3,45.26
20200103,South Lake Tahoe,37.6,62.2
20200103,South Pasadena,11.41,51.32
20200103,South San Francisco,18.07,78.87
20200103,Stanton,52.7,98.49
20200103,Stockton,53.35,35.86
20200103,Suisun City,6.95,101.92
20200103,Sunnyvale,32.08,68.18
20200103,Susanville,50.69,31.1
20200103,Sutter Creek,1.68,121.57
20200103,Taft,43.18,50.0
20200103,Tehachapi,47.37,120.12
20200103,Tehama,23.77,83.88
20200103,Temecula,52.86,45.79
20200103,Temple City,41.35,76.7
20200103,Thousand Oaks,1.43,104.4
20200103,Tiburon,15.93,73.24
20200103,Torrance,21.88,76.3
20200103,Tracy,51.96,80.69
20200103,Trinidad,55.04,66.38
20200103,Truckee,1.62,127.08
20200103,Tulare,6.85,75.87
20200103,Tulelake,41.46,58.71
20200103,Turlock,52.54,116.34
20200103,Tustin,47.02,113.69
20200103,Twentynine Palms,40.65,98.48
20200103,Ukiah,41.86,60.27
20200103,Union City,34.84,89.7
20200103,Upland,26.27,110.92
20200103,Vacaville,43.45,122.46
20200103,Vallejo,8.13,109.84
20200103,Ventura,5.82,129.71
20200103,Vernon,46.79,57.0
20200103,Victorville,58.43,60.77
20200103,Villa Park,21.54,85.74
20200103,Visalia,41.36,117.12
20200103,Vista,59.85,92.64
20200103,Walnut,15.02,46.84
20200103,Walnut Creek,53.47,51.8
20200103,Wasco,15.34,101.4
20200103,Waterford,58.36,124.16
20200103,Watsonville,13.21,79.53
20200103,Weed,32.97,73.0
20200103,West Covina,2.0,59.06
20200103,West Hollywood,56.91,48.0
20200103,West Sacramento,37.36,96.12
20200103,Westlake Village,32.43,52.94
20200103,Westminster,37.43,34.83
20200103,Westmorland,23.12,105.72
20200103,Wheatland,51.88,97.32
20200103,Whittier,29.96,38.13
20200103,Wildomar,0.13,41.19
20200103,Williams,4.07,96.15
20200103,Willits,12.65,32.95
20200103,Willows,19.85,53.43
20200103,Windsor,20.97,39.72
20200103,Winters,40.9,47.48
20200103,Woodlake,27.5,42.27
20200103,Woodland,20.95,96.38
20200103,Woodside,23.75,120.25
20200103,Yorba Linda,28.99,87.19
20200103,Yountville,24.71,121.21
20200103,Yreka,38.1,47.14
20200103,Yuba City,4.38,74.12
20200103,Yucaipa,1.29,66.79
20200103,Yucca Valley,2.64,48.25
20200104,Adelanto,12.13,41.07
